amount,hour,location_code,device_type,transaction_type,prev_txn_count,fraud
4395.91,17,1,0,1,3,0
2681.48,15,0,0,0,3,0
2802.13,9,0,0,1,4,0
319.62,3,1,0,1,18,1
4341.08,11,0,0,1,1,0
4122.14,14,0,0,2,5,0
2761.36,21,1,0,1,5,0
1950.39,15,0,0,1,4,0
1236.83,21,0,1,2,1,0
146.18,2,1,1,1,8,1
58.12,11,0,0,2,4,0
4464.12,10,0,0,2,5,0
3103.19,21,0,1,0,2,0
1470.95,9,0,0,0,2,0
3694.83,17,0,0,1,1,0
464.64,3,2,2,2,19,1
3566.73,11,0,1,2,2,0
2753.7,9,0,0,0,0,0
1387.65,15,1,0,0,3,0
4043.03,20,1,0,1,3,0
1691.09,19,0,0,2,0,0
4538.05,13,0,0,0,4,0
2817.75,16,0,0,1,2,0
4271.01,18,0,1,2,3,0
3673.68,8,0,0,1,3,0
4213.61,13,0,0,1,3,0
21114.64,3,1,0,2,9,1
4028.68,20,1,1,2,1,0
3615.35,11,0,0,1,2,0
2654.55,20,0,0,1,0,0
2520.74,13,1,1,0,3,0
232.93,23,2,0,2,10,1
4170.35,8,1,0,1,2,0
25039.38,1,2,0,1,13,1
2746.42,14,1,0,2,1,0
635.52,16,1,1,2,3,0
2037.71,18,0,0,2,4,0
2960.1,11,0,0,2,2,0
3888.55,12,0,0,0,5,0
4172.04,20,0,0,0,4,0
428.12,13,1,0,1,0,0
3411.56,19,0,0,1,0,0
2505.46,15,1,1,1,2,0
2186.87,9,0,0,2,2,0
184.02,23,1,1,1,10,1
12922.87,3,1,0,1,15,1
3259.08,15,1,1,0,3,0
12397.18,22,2,0,2,12,1
2026.3,16,0,0,1,1,0
4178.54,17,0,0,2,1,0
4492.56,19,1,1,2,0,0
206.46,2,2,0,1,14,1
4342.21,15,1,0,0,0,0
977.96,20,0,0,2,0,0
1462.82,11,0,0,1,3,0
4584.02,14,0,0,1,1,0
3913.99,14,0,1,0,4,0
2817.92,19,1,0,1,0,0
1755.12,19,0,0,2,4,0
3026.9,10,1,1,0,3,0
4306.42,10,0,0,0,2,0
1499.04,20,1,0,0,3,0
2267.83,18,0,0,1,1,0
1525.27,11,1,0,2,5,0
1874.06,15,0,1,2,3,0
23.92,19,1,0,1,0,0
2732.2,18,0,1,0,4,0
131.1,2,1,2,1,12,1
2865.81,8,0,0,0,2,0
1243.61,10,0,0,0,2,0
249.7,2,1,0,1,13,1
3982.31,18,0,0,1,4,0
2775.82,16,0,1,0,4,0
3880.29,11,0,0,0,3,0
2963.96,10,0,1,0,2,0
3703.95,18,0,0,0,2,0
461.33,17,0,0,1,4,0
4538.38,17,0,0,0,1,0
2486.6,11,0,0,1,2,0
1396.22,9,0,0,0,4,0
1348.06,9,0,0,1,4,0
497.87,10,0,0,1,0,0
508.27,13,0,1,1,1,0
4275.45,12,1,0,0,5,0
3150.85,14,0,0,0,1,0
4451.99,14,0,0,0,0,0
363.94,2,1,1,1,11,1
538.31,13,0,0,1,0,0
1361.55,19,0,0,2,5,0
436.53,3,2,2,1,12,1
4868.41,13,0,0,0,0,0
1188.74,21,0,1,2,2,0
2702.57,9,0,1,0,2,0
2420.2,8,1,0,2,3,0
999.19,11,0,0,2,4,0
2155.26,9,0,1,0,1,0
3584.18,18,0,0,1,0,0
1674.05,16,0,1,2,4,0
3695.96,10,0,1,1,5,0
683.39,20,0,0,2,4,0
2415.97,18,0,0,1,1,0
3191.23,13,0,0,2,3,0
803.37,10,0,0,0,4,0
3648.66,18,1,0,1,3,0
2061.42,17,0,0,2,0,0
47559.38,2,1,1,1,17,1
380.87,3,1,2,2,8,1
204.91,0,2,1,1,10,1
42617.92,23,1,2,1,8,1
431.08,11,0,0,0,4,0
680.86,12,1,0,0,4,0
4261.52,19,0,0,0,4,0
114.91,2,2,0,2,8,1
2184.84,10,1,0,0,5,0
4696.63,8,0,1,1,1,0
1007.23,14,0,0,1,5,0
15031.91,3,1,0,2,12,1
4824.37,12,0,0,2,0,0
1387.07,21,0,0,2,1,0
2324.51,18,1,1,1,3,0
4471.64,20,0,0,2,1,0
3025.38,10,0,0,1,0,0
4292.3,9,1,0,0,3,0
2826.95,10,0,1,0,0,0
1442.0,11,1,0,1,2,0
187.61,3,2,0,2,17,1
2855.09,8,0,0,1,4,0
1134.49,21,0,0,2,4,0
169.18,23,2,0,1,8,1
1143.18,21,0,1,1,3,0
1346.64,9,1,1,1,1,0
2953.34,8,0,1,0,3,0
1316.37,14,0,0,1,5,0
3687.09,12,0,0,2,4,0
1069.06,8,1,1,1,0,0
2261.9,18,0,0,1,3,0
665.42,14,0,0,2,0,0
1491.41,19,0,1,1,4,0
2859.98,8,0,0,1,5,0
4216.34,8,0,0,0,5,0
4207.03,16,1,0,1,1,0
3766.21,14,0,0,0,1,0
2226.15,14,0,0,0,3,0
2205.32,11,0,0,1,5,0
4523.87,16,0,0,2,1,0
4439.5,15,0,0,2,0,0
2265.64,18,1,0,0,4,0
3383.83,20,0,0,1,1,0
1029.5,18,0,1,2,5,0
4239.76,20,1,0,0,5,0
3995.31,18,0,0,2,5,0
698.73,21,0,1,1,0,0
4282.82,14,0,1,1,5,0
158.37,14,0,0,0,0,0
822.51,18,0,0,0,4,0
3835.25,16,0,1,2,4,0
2457.29,16,0,0,2,2,0
3848.86,20,0,0,0,3,0
4610.13,16,1,0,2,2,0
2940.1,10,0,0,2,5,0
3437.26,18,0,0,2,1,0
1519.11,18,0,0,1,2,0
3055.76,14,1,0,1,4,0
3087.86,21,1,0,0,2,0
3039.61,10,0,0,2,4,0
1396.62,20,0,0,2,1,0
3471.06,21,0,0,2,4,0
26216.42,3,2,2,2,18,1
578.24,18,0,0,1,5,0
4412.71,17,0,1,2,0,0
1006.37,15,0,0,1,0,0
4885.88,14,0,0,1,0,0
2570.24,16,0,1,2,0,0
2016.13,16,0,1,1,4,0
4351.02,12,0,1,1,0,0
105.99,10,0,1,0,5,0
3159.78,9,0,0,2,0,0
2965.17,9,1,0,0,3,0
670.7,16,0,1,0,0,0
608.91,8,0,0,0,5,0
1329.9,12,0,0,2,3,0
927.38,12,0,1,2,3,0
415.22,8,0,1,2,1,0
3290.91,13,0,0,2,0,0
4693.61,10,0,0,1,1,0
206.5,3,1,0,2,18,1
13.84,20,0,0,1,2,0
39418.48,2,2,0,2,12,1
404.93,16,1,0,1,5,0
260.04,22,1,0,2,19,1
4989.41,11,0,0,2,3,0
4994.32,10,0,0,0,3,0
2322.86,20,1,0,2,0,0
326.78,23,1,0,1,12,1
2626.41,10,0,0,2,4,0
259.26,22,2,0,1,13,1
4925.5,17,0,1,2,4,0
3672.01,11,0,0,2,5,0
4861.99,16,1,1,1,3,0
1866.75,20,1,0,1,0,0
2630.18,8,0,1,0,0,0
3018.98,19,0,1,0,1,0
2017.83,8,0,0,1,2,0
379.36,1,1,1,1,8,1
3657.4,17,0,0,1,0,0
329.96,1,2,0,1,17,1
2179.11,13,1,0,0,5,0
4698.77,10,0,0,1,4,0
3247.68,8,0,0,1,1,0
497.33,22,1,2,2,16,1
2008.99,17,0,1,1,3,0
4397.06,9,1,1,1,1,0
23.86,17,1,0,0,4,0
1672.36,15,0,1,2,5,0
1458.7,21,0,0,0,2,0
611.25,10,0,0,0,5,0
3305.12,13,1,0,0,0,0
2483.89,18,0,0,1,2,0
23856.97,0,1,2,2,17,1
2922.72,19,0,1,0,4,0
1057.53,8,0,0,2,1,0
4259.55,12,0,0,1,4,0
3900.08,15,1,0,1,5,0
2085.34,10,0,0,0,0,0
2357.01,13,0,1,0,3,0
4886.53,19,0,0,1,5,0
3289.82,21,0,0,1,2,0
4857.32,8,0,1,1,4,0
20584.25,2,2,1,2,19,1
1967.69,13,0,1,2,0,0
243.94,15,1,0,0,2,0
16062.35,23,2,1,2,9,1
4922.73,20,0,1,2,4,0
8664.57,22,2,1,1,20,1
3658.88,11,0,1,2,3,0
1400.44,19,0,1,1,4,0
766.09,13,0,1,2,2,0
212.99,23,1,0,1,13,1
669.3,8,0,1,1,2,0
113.1,16,0,0,1,0,0
4824.16,16,1,0,2,1,0
35577.45,22,2,0,1,9,1
4281.38,10,1,0,0,0,0
1385.35,13,0,0,0,3,0
3293.46,9,1,0,1,3,0
3363.78,10,0,0,1,1,0
2356.74,8,1,0,1,2,0
1488.07,19,0,1,2,5,0
4592.57,11,0,0,0,2,0
376.34,17,0,1,0,4,0
4382.36,15,1,0,0,3,0
1639.99,20,1,0,1,1,0
697.82,14,0,1,2,2,0
425.18,0,1,1,2,8,1
4064.07,14,0,0,1,3,0
4147.05,13,0,0,2,4,0
447.69,18,1,0,0,4,0
612.09,21,0,1,0,4,0
12420.9,23,1,0,2,10,1
16803.15,3,2,2,2,19,1
1163.78,9,0,0,0,0,0
2671.36,8,0,0,1,3,0
3310.65,12,0,1,2,1,0
322.73,23,2,1,1,16,1
30084.71,23,2,1,2,16,1
4431.83,21,0,0,1,3,0
847.52,20,0,0,0,3,0
271.09,19,1,0,0,1,0
2047.45,20,1,0,1,4,0
2243.3,12,1,1,0,3,0
2036.06,10,0,0,0,2,0
145.57,13,0,1,0,0,0
3399.48,18,0,0,1,0,0
279.25,16,1,1,0,2,0
16504.7,22,2,1,2,17,1
3550.47,12,0,0,0,5,0
3474.34,15,0,0,2,3,0
131.98,3,2,2,2,17,1
1656.86,9,0,0,1,5,0
1326.31,18,1,0,2,0,0
2348.38,20,0,0,2,5,0
2375.02,19,0,1,1,1,0
4029.69,9,0,0,0,4,0
2448.97,11,0,0,2,5,0
2400.02,20,0,0,2,3,0
209.15,21,0,0,0,1,0
4673.57,15,1,1,2,5,0
834.87,15,0,1,2,1,0
2678.7,13,0,0,0,1,0
118.22,9,0,1,0,0,0
952.42,20,0,1,1,2,0
48268.73,22,1,2,1,20,1
1663.35,13,0,0,1,5,0
4483.63,8,1,0,1,4,0
3114.83,11,0,0,0,0,0
1972.41,12,0,0,2,1,0
3793.5,18,0,0,1,3,0
1099.32,9,1,1,2,5,0
4774.2,14,0,1,1,0,0
2219.88,11,0,0,0,3,0
1681.6,13,0,1,2,2,0
17944.88,23,2,2,2,19,1
208.1,3,2,2,1,14,1
697.09,17,0,0,0,0,0
1232.86,14,0,1,2,2,0
3970.57,14,0,0,2,0,0
2244.16,13,1,1,2,1,0
492.38,23,2,2,1,12,1
3532.56,14,0,1,2,4,0
4070.39,8,0,1,2,5,0
4118.67,20,1,0,0,1,0
336.19,0,1,0,1,19,1
3521.7,16,0,1,0,2,0
2815.74,13,0,0,0,0,0
920.26,15,1,1,2,1,0
336.63,3,2,0,1,13,1
2310.4,16,1,0,2,4,0
4544.97,10,0,0,2,5,0
2420.08,13,0,0,1,4,0
36388.78,23,2,2,2,14,1
3739.74,17,0,0,0,5,0
2147.19,15,0,1,1,1,0
2711.93,8,1,0,0,3,0
262.92,16,0,1,0,3,0
102.96,2,2,1,2,18,1
4754.95,13,1,1,2,3,0
3759.77,13,1,0,0,1,0
2160.03,8,0,0,1,4,0
2609.37,20,1,1,0,2,0
1793.14,14,1,0,1,2,0
202.68,2,1,2,2,12,1
41075.4,22,2,2,2,8,1
1174.34,13,1,0,2,0,0
4791.12,14,0,0,2,2,0
1345.96,11,1,0,0,0,0
1670.26,8,0,0,2,2,0
1070.62,18,0,1,1,5,0
338.55,1,2,1,1,16,1
1056.42,14,0,1,0,2,0
220.72,11,0,0,2,3,0
2551.59,8,0,0,2,5,0
2868.88,18,0,0,2,5,0
235.29,18,1,0,0,5,0
1358.35,18,0,0,0,2,0
3005.72,20,0,0,2,2,0
4355.44,15,0,0,0,0,0
2821.41,15,1,0,1,4,0
1818.88,13,0,1,1,0,0
2132.12,12,0,0,0,4,0
3621.58,21,0,1,2,3,0
4031.04,12,0,1,1,1,0
3833.83,10,1,0,2,5,0
2747.15,19,0,0,1,3,0
1469.46,16,0,0,1,1,0
1925.52,10,0,1,2,5,0
9152.27,3,1,1,1,14,1
4109.47,17,0,0,2,4,0
126.76,14,0,0,0,3,0
1107.9,15,0,0,2,4,0
144.58,10,0,0,1,5,0
292.45,19,1,0,1,5,0
3191.8,8,0,0,1,4,0
1304.6,18,1,0,1,2,0
2970.22,9,0,0,2,1,0
340.82,17,0,0,1,4,0
247.84,1,2,2,1,16,1
2563.0,14,0,1,0,1,0
3428.7,14,0,0,0,4,0
552.67,9,0,1,1,5,0
44532.23,22,2,2,1,16,1
4078.43,8,1,0,1,3,0
4249.7,17,0,0,0,3,0
1104.82,20,0,1,2,1,0
3036.8,11,0,0,2,4,0
4248.34,18,0,1,1,0,0
1587.44,14,1,0,1,4,0
4311.78,20,0,0,1,2,0
76.2,15,1,0,2,0,0
4200.08,18,0,0,1,2,0
223.07,21,0,0,2,0,0
3221.46,16,1,1,2,5,0
1120.77,12,0,0,0,2,0
2549.9,11,0,0,1,0,0
2421.67,8,0,0,0,5,0
4254.8,11,1,1,1,0,0
3752.01,21,0,1,0,4,0
4392.05,15,1,1,0,1,0
4866.9,20,0,0,1,4,0
2065.54,15,0,0,0,3,0
2141.66,12,0,0,1,1,0
3069.04,15,0,0,2,5,0
603.82,17,1,0,1,5,0
3010.48,19,0,1,1,1,0
22707.63,23,1,0,1,13,1
4608.69,18,0,1,0,1,0
1507.13,14,0,0,2,2,0
1278.65,11,1,0,0,3,0
1506.16,20,1,0,2,2,0
3637.78,13,0,1,1,5,0
33220.02,3,1,1,1,13,1
12270.29,3,1,2,2,9,1
3817.65,21,0,1,1,3,0
302.22,17,0,1,0,5,0
2253.8,8,0,1,2,1,0
1449.9,18,0,0,0,1,0
4264.33,13,0,1,2,5,0
3537.62,10,0,1,0,3,0
2303.34,17,1,0,1,3,0
17.46,13,1,0,1,1,0
4608.46,10,0,0,2,5,0
1350.37,17,0,0,0,5,0
2122.23,11,1,0,1,4,0
477.91,21,1,1,0,2,0
18699.31,2,2,0,1,11,1
4292.29,9,1,0,1,2,0
1542.47,21,1,0,0,4,0
2452.7,10,1,0,0,4,0
3753.94,19,1,1,2,2,0
3791.33,18,0,0,2,3,0
4404.3,20,0,0,2,0,0
487.5,0,1,2,2,13,1
183.31,2,2,2,2,15,1
29005.03,2,2,0,1,9,1
1812.01,14,0,0,2,3,0
4148.17,10,0,0,0,2,0
2945.33,16,1,1,1,1,0
44368.19,22,2,1,1,15,1
2182.44,9,0,0,2,4,0
2514.72,8,0,1,2,4,0
1223.37,12,0,1,0,2,0
191.54,22,2,0,1,20,1
131.05,0,1,2,2,18,1
2121.57,10,0,0,0,3,0
3261.32,8,0,0,2,5,0
4622.32,19,0,0,1,1,0
988.72,14,0,0,0,1,0
272.69,23,2,2,1,18,1
4155.57,10,0,1,0,0,0
775.33,14,1,0,0,0,0
1287.66,19,0,0,0,3,0
1256.5,21,0,0,0,1,0
167.19,13,0,1,0,1,0
245.44,14,0,1,0,0,0
3697.67,20,0,0,0,1,0
1540.36,11,0,0,0,5,0
915.68,14,0,0,0,1,0
1278.02,21,1,1,1,2,0
300.24,2,2,1,1,10,1
2564.36,14,0,0,0,5,0
41460.79,3,2,2,2,18,1
4105.69,12,0,0,2,3,0
1787.14,21,0,0,2,1,0
4908.38,14,0,0,2,0,0
3821.75,14,0,0,0,5,0
3101.13,14,1,0,0,2,0
4962.18,11,0,0,2,5,0
1449.54,15,0,0,1,5,0
1174.06,11,1,0,2,4,0
1701.69,11,0,0,0,5,0
1947.02,17,0,0,0,2,0
791.55,15,1,0,2,5,0
1130.56,12,0,1,1,3,0
2505.55,14,0,1,2,0,0
515.23,19,0,0,2,3,0
1189.22,17,0,0,0,2,0
3371.64,16,0,0,1,4,0
3475.55,9,0,0,0,3,0
2374.71,14,0,0,2,1,0
3867.83,9,0,1,2,3,0
4794.08,19,0,1,0,3,0
2872.89,9,0,0,1,3,0
2964.25,12,1,0,0,2,0
4192.42,19,0,0,2,2,0
2032.84,21,0,1,0,3,0
444.23,0,1,1,2,16,1
408.74,18,0,0,2,3,0
1922.12,12,1,0,2,3,0
3363.78,14,0,0,1,1,0
173.95,14,0,0,1,4,0
387.37,23,1,0,1,11,1
4859.62,11,1,1,1,3,0
1033.34,18,0,1,0,2,0
418.86,0,1,0,2,15,1
198.07,12,0,0,1,0,0
2895.35,19,0,0,0,2,0
4613.35,8,0,1,2,3,0
4628.96,14,0,1,0,4,0
1239.53,10,0,0,1,4,0
4672.39,12,0,0,0,1,0
382.61,8,1,1,2,0,0
4695.73,17,0,0,2,3,0
19576.65,3,1,0,1,20,1
2918.42,12,0,0,1,3,0
31.49,16,0,0,0,0,0
440.43,2,1,1,1,20,1
1073.29,14,1,1,1,3,0
4301.47,11,0,0,2,0,0
33671.85,23,2,0,2,10,1
767.09,13,0,0,0,5,0
4600.29,11,0,0,1,4,0
4828.43,10,1,0,1,4,0
1728.18,10,0,0,2,3,0
4467.28,8,0,1,1,2,0
4044.73,19,1,1,2,4,0
1386.55,16,0,0,1,4,0
2854.79,17,0,0,0,2,0
380.3,3,2,1,2,11,1
3892.92,12,0,0,1,5,0
2283.41,14,1,0,2,2,0
139.17,14,0,0,0,5,0
499.57,0,1,0,2,16,1
4804.52,21,0,0,0,5,0
3891.59,9,0,0,2,3,0
3000.93,18,0,0,1,1,0
48.45,14,0,0,2,5,0
20802.85,1,1,0,1,10,1
783.41,8,0,0,1,1,0
1795.64,17,0,0,0,2,0
321.7,22,1,0,2,20,1
10195.75,2,1,1,2,10,1
3218.57,17,0,0,1,2,0
365.96,22,1,2,2,16,1
646.72,16,0,0,0,2,0
446.69,1,2,0,2,20,1
39295.06,23,2,1,2,16,1
2275.67,19,0,1,0,1,0
27947.27,0,2,0,2,15,1
2800.08,19,0,1,0,3,0
3867.04,18,0,0,0,5,0
4524.55,15,0,0,2,3,0
78.55,21,0,1,1,2,0
3922.61,17,0,1,0,4,0
940.81,19,0,0,2,3,0
253.66,12,0,0,2,4,0
2151.03,14,0,1,0,3,0
2303.43,11,1,0,1,3,0
424.06,13,0,0,1,0,0
2096.67,16,0,0,2,4,0
354.01,1,2,2,2,17,1
3203.7,21,1,0,1,2,0
4187.61,21,0,0,0,4,0
928.9,19,0,0,0,1,0
33.78,8,0,0,1,5,0
9977.49,3,1,1,2,13,1
4229.92,17,0,0,0,3,0
1899.95,10,0,0,1,3,0
49853.72,22,2,2,2,13,1
1118.76,9,0,1,2,1,0
1139.31,12,0,0,2,3,0
4524.15,19,0,0,0,0,0
4755.93,17,0,0,0,2,0
25880.48,0,2,2,1,17,1
2036.13,17,0,0,0,3,0
639.62,13,0,0,0,1,0
2505.06,12,0,0,0,1,0
9284.89,22,1,2,1,11,1
1135.98,17,1,0,2,0,0
173.52,3,1,1,1,10,1
1888.72,19,0,1,1,0,0
1848.28,17,0,0,2,3,0
3111.41,10,0,0,1,2,0
4886.33,10,0,0,1,5,0
2332.25,20,0,0,1,3,0
3671.51,21,0,0,0,5,0
18306.88,23,1,0,2,15,1
2108.97,14,0,0,1,1,0
3243.38,20,1,0,0,0,0
808.84,9,0,0,2,0,0
380.08,19,0,0,0,1,0
291.38,0,2,2,2,18,1
1682.81,10,0,0,2,3,0
21008.11,3,2,2,2,14,1
2494.42,9,0,0,2,2,0
209.77,19,0,0,1,1,0
2693.45,19,0,0,2,5,0
274.94,3,1,0,2,20,1
3570.18,9,1,1,2,1,0
2489.2,13,0,0,0,4,0
9241.14,3,2,0,2,14,1
2160.67,21,0,0,0,1,0
4966.19,13,0,0,0,3,0
1833.14,14,0,0,2,3,0
1308.03,15,0,1,1,1,0
4071.77,17,0,1,1,0,0
23305.82,3,1,2,2,13,1
4643.83,21,0,0,2,0,0
3831.15,20,1,0,2,3,0
4722.9,19,0,1,0,4,0
3889.58,12,0,0,0,1,0
1512.5,21,0,0,0,1,0
1470.32,15,1,1,2,5,0
3497.47,12,0,0,2,4,0
4386.45,13,0,1,1,5,0
2299.73,11,0,1,2,4,0
18167.22,1,1,1,1,19,1
381.26,0,2,1,2,20,1
68.62,11,1,1,0,5,0
491.81,1,1,0,1,10,1
4128.13,8,0,1,2,4,0
4590.43,10,1,0,2,1,0
3765.41,14,1,1,2,3,0
166.55,3,1,2,1,14,1
370.87,3,1,0,2,14,1
3578.09,8,0,0,0,2,0
3819.59,9,0,0,0,5,0
4373.48,9,0,0,1,3,0
20524.13,22,1,0,1,12,1
349.94,12,0,0,0,0,0
1930.58,16,0,0,2,1,0
962.56,18,0,0,2,5,0
1558.06,13,0,1,0,1,0
141.24,22,2,1,2,15,1
280.32,0,1,2,1,10,1
3952.86,18,0,0,2,4,0
3232.09,11,1,1,0,3,0
471.14,22,2,0,1,17,1
4133.92,14,1,0,2,5,0
1017.6,11,0,0,0,3,0
3599.17,21,0,0,2,1,0
1285.11,18,0,1,1,3,0
3530.18,16,0,0,1,1,0
2896.15,17,0,0,0,3,0
718.57,15,1,0,2,0,0
425.75,3,2,2,1,8,1
3883.3,8,0,1,1,1,0
4129.58,10,1,0,1,4,0
3239.62,12,0,0,2,2,0
3552.79,10,0,0,2,2,0
2137.65,11,0,1,1,1,0
48.19,17,1,0,2,0,0
3829.21,11,0,0,1,3,0
3736.26,20,0,0,2,2,0
393.0,1,1,2,1,8,1
423.81,9,0,0,2,2,0
18284.15,23,1,1,2,19,1
4926.44,9,1,0,2,4,0
2378.46,14,0,1,2,3,0
1999.42,20,1,0,1,0,0
3619.19,14,0,0,1,2,0
32674.7,2,1,2,2,18,1
989.22,15,0,1,0,1,0
2900.9,20,0,0,2,5,0
377.31,23,1,1,1,20,1
27177.88,0,2,0,1,8,1
463.81,0,1,2,1,10,1
2806.46,19,0,1,1,3,0
2992.79,21,0,0,1,2,0
3570.8,13,1,0,2,1,0
30670.48,2,2,0,2,18,1
1425.04,21,0,0,0,1,0
49771.15,23,2,1,2,10,1
718.37,14,0,0,2,1,0
2494.82,10,0,0,0,0,0
3675.11,18,0,0,2,3,0
440.85,18,1,0,1,0,0
2801.24,13,0,0,0,3,0
2008.81,18,0,1,0,5,0
998.56,11,0,0,2,1,0
3566.0,21,0,0,0,0,0
6697.23,0,2,2,1,19,1
47323.06,1,1,1,2,9,1
4404.22,17,0,1,2,0,0
1158.04,12,0,1,1,3,0
1219.54,14,1,0,2,5,0
40499.13,23,2,2,1,13,1
4326.57,17,0,0,2,2,0
4234.71,21,0,1,0,0,0
4316.33,9,0,0,2,4,0
3374.3,19,0,0,2,3,0
1021.78,15,0,0,0,4,0
632.59,12,0,1,1,4,0
4992.51,19,0,1,0,5,0
41553.25,22,2,1,2,10,1
2717.49,11,1,0,1,4,0
3326.69,13,0,0,2,5,0
3881.15,18,0,0,1,1,0
928.35,14,1,0,2,5,0
2853.11,19,0,0,2,3,0
22782.81,1,1,1,2,17,1
4043.22,17,0,0,1,2,0
2406.08,10,1,0,2,3,0
134.41,21,0,1,1,5,0
1591.95,9,0,0,1,0,0
3904.95,13,1,1,2,1,0
4766.5,10,0,0,1,0,0
2212.15,18,0,0,2,3,0
44286.69,0,1,1,2,17,1
912.74,15,1,0,2,3,0
3135.41,18,0,0,2,1,0
450.88,23,1,0,2,18,1
17385.67,3,2,0,1,10,1
953.08,17,0,0,2,4,0
116.74,23,1,0,1,20,1
871.91,14,1,0,1,5,0
2261.2,11,1,1,2,2,0
3488.76,13,1,1,0,5,0
1532.02,18,0,0,2,3,0
3603.88,16,1,0,1,5,0
4698.38,11,0,0,2,0,0
3279.37,16,1,0,2,1,0
4363.31,16,0,0,2,5,0
3309.48,13,1,1,0,3,0
1086.8,14,0,1,1,1,0
4303.92,20,1,0,1,4,0
4621.39,17,0,0,0,5,0
4022.06,16,0,1,2,2,0
4356.75,19,1,1,2,2,0
168.02,8,0,0,0,2,0
169.05,10,0,0,1,1,0
50.86,15,0,0,0,4,0
2839.48,19,1,0,0,5,0
717.83,17,0,0,2,2,0
4846.8,8,0,1,0,0,0
1681.73,13,0,0,0,5,0
101.95,0,1,2,1,12,1
1142.38,9,0,0,2,2,0
3435.77,18,0,0,1,4,0
3793.82,11,0,1,2,0,0
15755.03,2,1,1,2,10,1
4086.59,10,1,1,1,1,0
1725.95,19,0,1,1,3,0
970.08,19,0,0,1,2,0
1304.87,20,1,0,2,5,0
137.51,23,2,1,2,13,1
1107.18,15,0,0,0,3,0
4226.71,14,1,0,0,3,0
486.29,21,0,0,2,2,0
1878.64,14,0,0,1,0,0
2126.91,16,0,1,0,4,0
3277.81,14,0,0,2,4,0
2124.82,11,0,1,1,1,0
469.18,0,2,2,2,8,1
172.07,13,0,0,2,5,0
2208.72,18,0,0,0,2,0
4139.82,16,0,0,2,2,0
461.26,12,0,0,0,2,0
1218.79,12,0,0,2,1,0
3928.53,11,0,0,1,1,0
3837.11,15,1,0,0,4,0
559.78,13,0,1,0,5,0
1300.96,9,0,1,1,1,0
3078.42,11,0,0,2,5,0
3325.05,17,1,0,0,5,0
1609.94,14,0,1,2,0,0
4680.34,17,0,0,1,0,0
1075.8,10,0,0,0,5,0
3720.02,19,1,0,2,1,0
2971.99,11,1,1,0,2,0
3399.51,14,1,0,0,2,0
28123.01,3,2,1,1,13,1
291.78,12,0,0,0,1,0
39925.12,22,2,2,1,11,1
1554.99,13,0,0,2,2,0
2267.97,14,0,0,2,0,0
3026.28,19,0,0,1,5,0
3399.63,12,0,1,2,5,0
40496.35,0,1,0,1,15,1
251.81,20,0,0,0,1,0
309.87,16,0,0,0,0,0
318.76,1,1,0,1,18,1
4407.72,18,1,1,0,5,0
2060.85,14,0,0,2,4,0
3403.62,18,1,0,2,3,0
2334.16,16,0,1,1,3,0
240.36,8,0,0,0,2,0
507.52,8,1,0,1,0,0
1352.01,13,0,1,2,4,0
1609.68,10,0,0,0,4,0
3825.33,20,0,1,1,5,0
1304.85,13,1,1,1,1,0
1726.8,14,0,1,0,3,0
400.38,15,1,1,2,0,0
3381.22,16,1,0,1,1,0
2009.55,10,1,0,1,4,0
136.02,13,1,0,1,0,0
4231.03,16,1,1,1,0,0
707.41,18,0,1,1,0,0
3938.63,14,0,0,1,1,0
14.23,18,0,0,1,3,0
3423.46,10,0,0,0,2,0
572.23,14,1,0,1,2,0
4209.34,14,0,0,2,4,0
2556.95,15,0,0,1,4,0
4805.88,8,0,0,2,1,0
3020.12,18,0,0,2,1,0
402.92,13,0,1,0,5,0
2972.76,18,0,0,0,3,0
1122.82,9,0,0,0,3,0
3430.41,17,0,0,2,3,0
2572.17,12,1,0,2,1,0
278.54,23,1,1,2,18,1
3067.37,20,0,1,1,2,0
2249.04,17,0,0,0,1,0
211.66,2,2,1,1,16,1
3317.26,8,1,0,1,1,0
3426.02,21,0,0,0,0,0
1008.38,9,0,1,1,2,0
2248.22,10,1,0,1,4,0
2058.09,15,0,0,2,1,0
3451.12,17,0,0,2,1,0
577.89,11,0,0,0,3,0
1746.47,20,0,0,1,1,0
3457.66,14,0,0,0,3,0
2638.62,12,0,0,1,5,0
290.79,15,0,1,1,5,0
2583.77,13,0,0,2,3,0
4102.62,11,0,0,1,2,0
1096.74,18,0,0,1,2,0
41392.49,2,1,2,2,15,1
4490.27,9,0,1,0,3,0
616.23,16,1,0,2,4,0
1298.2,21,0,1,2,2,0
478.05,14,0,0,2,1,0
288.12,22,2,2,1,18,1
3481.16,12,0,1,2,3,0
17490.43,23,1,1,2,18,1
948.84,18,0,0,1,4,0
186.32,1,2,1,1,15,1
613.79,18,0,1,1,0,0
909.32,10,0,1,0,5,0
1358.89,19,0,0,1,5,0
932.1,11,1,0,1,0,0
359.53,2,2,0,2,20,1
4363.48,12,0,1,2,0,0
1404.48,20,0,0,2,4,0
2062.24,19,0,0,2,5,0
3289.62,13,1,0,0,4,0
1431.9,12,1,0,0,4,0
3535.63,11,1,0,1,2,0
679.7,21,0,0,2,5,0
2547.26,21,0,0,0,5,0
3900.93,8,0,0,1,2,0
914.2,17,0,0,2,1,0
